strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
OQ426785.1	DET-P-0442-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426786.1	DET-P-0454-1	Ashall_2023	NCBI	2019-01-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426787.1	DET-P-0466-1	Ashall_2023	NCBI	2019-02-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426788.1	DET-P-0468-1	Ashall_2023	NCBI	2019-02-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426789.1	DET-P-0470-1	Ashall_2023	NCBI	2019-02-22	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426790.1	DET-P-0471-1	Ashall_2023	NCBI	2019-02-22	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426791.1	DET-P-0477-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426792.1	DEN-F-0085-01-1	Ashall_2023	NCBI	2018-10-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426793.1	DEN-F-0184-02-1	Ashall_2023	NCBI	2018-12-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426794.1	DEN-F-0068-02-1	Ashall_2023	NCBI	2018-09-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426795.1	DEN-F-0321-01-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426796.1	DEN-F-0328-02-1	Ashall_2023	NCBI	2019-03-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426797.1	DEN-P-0879-1	Ashall_2023	NCBI	2018-07-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426798.1	DEN-P-0897-1	Ashall_2023	NCBI	2018-08-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426799.1	DEN-P-0916-1	Ashall_2023	NCBI	2018-08-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426800.1	DEN-P-0927-1	Ashall_2023	NCBI	2018-09-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426801.1	DEN-P-0935-1	Ashall_2023	NCBI	2018-09-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426802.1	DEN-P-0947-1	Ashall_2023	NCBI	2018-09-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426803.1	DEN-P-0955-1	Ashall_2023	NCBI	2018-10-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426804.1	DEN-P-0969-1	Ashall_2023	NCBI	2018-10-09	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426805.1	DEN-P-0984-1	Ashall_2023	NCBI	2018-10-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426806.1	DEN-P-0985-1	Ashall_2023	NCBI	2018-10-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426807.1	DEN-P-0998-1	Ashall_2023	NCBI	2018-10-17	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426808.1	DEN-P-1015-1	Ashall_2023	NCBI	2018-10-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426809.1	DEN-P-1019-1	Ashall_2023	NCBI	2018-10-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426810.1	DEN-P-1021-1	Ashall_2023	NCBI	2018-10-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426811.1	DEN-P-1025-1	Ashall_2023	NCBI	2018-10-30	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426812.1	DEN-P-1026-1	Ashall_2023	NCBI	2018-10-30	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426813.1	DEN-P-1060-1	Ashall_2023	NCBI	2018-11-05	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426814.1	DEN-P-1061-1	Ashall_2023	NCBI	2018-11-05	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426815.1	DEN-P-1066-1	Ashall_2023	NCBI	2018-11-05	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426816.1	DEN-P-1070-1	Ashall_2023	NCBI	2018-11-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426817.1	DEN-P-1071-1	Ashall_2023	NCBI	2018-11-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426818.1	DEN-P-1073-1	Ashall_2023	NCBI	2018-11-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426819.1	DEN-P-1099-1	Ashall_2023	NCBI	2018-11-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426820.1	DEN-P-1109-1	Ashall_2023	NCBI	2018-11-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426821.1	DEN-P-1111-1	Ashall_2023	NCBI	2018-11-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426822.1	DEN-P-1112-1	Ashall_2023	NCBI	2018-11-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426823.1	DEN-P-1132-1	Ashall_2023	NCBI	2018-11-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426824.1	DEN-P-1134-1	Ashall_2023	NCBI	2018-11-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426825.1	DEN-P-1143-1	Ashall_2023	NCBI	2018-11-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426826.1	DEN-P-1162-1	Ashall_2023	NCBI	2018-11-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426827.1	DEN-P-1163-1	Ashall_2023	NCBI	2018-11-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426828.1	DEN-P-1166-1	Ashall_2023	NCBI	2018-11-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426829.1	DEN-P-1173-1	Ashall_2023	NCBI	2018-11-27	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426830.1	DEN-P-1175-1	Ashall_2023	NCBI	2018-11-27	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426831.1	DEN-P-1184-1	Ashall_2023	NCBI	2018-11-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426832.1	DEN-P-1205-1	Ashall_2023	NCBI	2018-11-30	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426833.1	DEN-P-1218-1	Ashall_2023	NCBI	2018-12-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426834.1	DEN-P-1220-1	Ashall_2023	NCBI	2018-12-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426835.1	DEN-P-1240-1	Ashall_2023	NCBI	2018-12-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426836.1	DEN-P-1255-1	Ashall_2023	NCBI	2018-12-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426837.1	DEN-P-1259-1	Ashall_2023	NCBI	2018-12-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426838.1	DEN-P-1260-1	Ashall_2023	NCBI	2018-12-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426839.1	DEN-P-1261-1	Ashall_2023	NCBI	2018-12-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426840.1	DEN-P-1262-1	Ashall_2023	NCBI	2018-12-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426841.1	DEN-P-1270-1	Ashall_2023	NCBI	2018-12-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426842.1	DEN-P-1272-1	Ashall_2023	NCBI	2018-12-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426843.1	DEN-P-1273-1	Ashall_2023	NCBI	2018-12-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426844.1	DEN-P-1290-1	Ashall_2023	NCBI	2018-12-13	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426845.1	DEN-P-1291-1	Ashall_2023	NCBI	2018-12-13	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426846.1	DEN-P-1308-1	Ashall_2023	NCBI	2018-12-17	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426847.1	DEN-P-1312-1	Ashall_2023	NCBI	2018-12-18	Vietnam	Southeast-Asia	2	2_II	2II_F.1
OQ426848.1	DEN-P-1324-1	Ashall_2023	NCBI	2018-12-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426849.1	DEN-P-1337-1	Ashall_2023	NCBI	2018-12-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426850.1	DEN-P-1338-1	Ashall_2023	NCBI	2018-12-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426851.1	DEN-P-1342-1	Ashall_2023	NCBI	2018-12-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426852.1	DEN-P-1367-1	Ashall_2023	NCBI	2018-12-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426853.1	DEN-P-1376-1	Ashall_2023	NCBI	2018-12-27	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426854.1	DEN-P-1379-1	Ashall_2023	NCBI	2018-12-27	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426855.1	DEN-P-1380-1	Ashall_2023	NCBI	2018-12-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426856.1	DEN-P-1388-1	Ashall_2023	NCBI	2019-01-02	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426857.1	DEN-P-1406-1	Ashall_2023	NCBI	2019-01-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426858.1	DEN-P-1409-1	Ashall_2023	NCBI	2019-01-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426859.1	DEN-P-1417-1	Ashall_2023	NCBI	2019-01-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426860.1	DEN-P-1423-1	Ashall_2023	NCBI	2019-01-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426861.1	DEN-P-1432-1	Ashall_2023	NCBI	2019-01-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426862.1	DEN-P-1434-1	Ashall_2023	NCBI	2019-01-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426863.1	DEN-P-1440-1	Ashall_2023	NCBI	2019-01-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426864.1	DEN-P-1448-1	Ashall_2023	NCBI	2019-01-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426865.1	DEN-P-1457-1	Ashall_2023	NCBI	2019-01-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426866.1	DEN-P-1461-1	Ashall_2023	NCBI	2019-01-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426867.1	DEN-P-1462-1	Ashall_2023	NCBI	2019-01-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426868.1	DEN-P-1465-1	Ashall_2023	NCBI	2019-01-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426869.1	DEN-P-1470-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426870.1	DEN-P-1478-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426871.1	DEN-P-1479-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426872.1	DEN-P-1480-1	Ashall_2023	NCBI	2019-01-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426873.1	DEN-P-1485-1	Ashall_2023	NCBI	2019-01-16	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426874.1	DEN-P-1503-1	Ashall_2023	NCBI	2019-01-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426875.1	DEN-P-1506-1	Ashall_2023	NCBI	2019-01-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426876.1	DEN-P-1513-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426877.1	DEN-P-1514-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426878.1	DEN-P-1520-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426879.1	DEN-P-1521-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426880.1	DEN-P-1525-1	Ashall_2023	NCBI	2019-01-22	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426881.1	DEN-P-1528-1	Ashall_2023	NCBI	2019-01-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426882.1	DEN-P-1537-1	Ashall_2023	NCBI	2019-01-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426883.1	DEN-P-1538-1	Ashall_2023	NCBI	2019-01-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426884.1	DEN-P-1562-1	Ashall_2023	NCBI	2019-02-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426885.1	DEN-P-1563-1	Ashall_2023	NCBI	2019-02-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426886.1	DEN-P-1565-1	Ashall_2023	NCBI	2019-02-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426887.1	DEN-P-1566-1	Ashall_2023	NCBI	2019-02-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426888.1	DEN-P-1576-1	Ashall_2023	NCBI	2019-02-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426889.1	DEN-P-1577-1	Ashall_2023	NCBI	2019-02-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426890.1	DEN-P-1580-1	Ashall_2023	NCBI	2019-02-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426891.1	DEN-P-1586-1	Ashall_2023	NCBI	2019-02-22	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426892.1	DEN-P-1596-1	Ashall_2023	NCBI	2019-02-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426893.1	DEN-P-1606-1	Ashall_2023	NCBI	2019-02-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426894.1	DEN-P-1612-1	Ashall_2023	NCBI	2019-03-01	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426895.1	DEN-P-1618-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426896.1	DEN-P-1622-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426897.1	DEN-P-1631-1	Ashall_2023	NCBI	2019-03-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426898.1	DEN-P-1634-1	Ashall_2023	NCBI	2019-03-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426899.1	DEN-P-1636-1	Ashall_2023	NCBI	2019-03-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426900.1	DEN-P-1651-1	Ashall_2023	NCBI	2019-03-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426901.1	DEN-P-1659-1	Ashall_2023	NCBI	2019-03-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426902.1	DEN-P-1693-1	Ashall_2023	NCBI	2019-03-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426903.1	DEN-P-1721-1	Ashall_2023	NCBI	2019-04-01	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426904.1	DEN-P-1748-1	Ashall_2023	NCBI	2019-04-09	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426905.1	DEN-P-1771-1	Ashall_2023	NCBI	2019-04-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426906.1	DEN-P-1790-1	Ashall_2023	NCBI	2019-04-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426907.1	DET-F-0052-01-1	Ashall_2023	NCBI	2017-07-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426908.1	DET-F-0334-01-1	Ashall_2023	NCBI	2018-11-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426909.1	DET-F-0351-01-1	Ashall_2023	NCBI	2018-11-30	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426910.1	DET-F-0401-01-1	Ashall_2023	NCBI	2018-12-18	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426911.1	DET-F-0463-01-1	Ashall_2023	NCBI	2019-02-13	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426912.1	DET-P-0175-1	Ashall_2023	NCBI	2018-07-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426913.1	DET-P-0180-1	Ashall_2023	NCBI	2018-08-09	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426914.1	DET-P-0182-1	Ashall_2023	NCBI	2018-08-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426915.1	DET-P-0191-1	Ashall_2023	NCBI	2018-08-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426916.1	DET-P-0199-1	Ashall_2023	NCBI	2018-09-10	Vietnam	Southeast-Asia	2	2_II	2II_F.1
OQ426917.1	DET-P-0204-1	Ashall_2023	NCBI	2018-09-17	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426918.1	DET-P-0208-1	Ashall_2023	NCBI	2018-09-19	Vietnam	Southeast-Asia	2	2_II	2II_F.1
OQ426919.1	DET-P-0209-1	Ashall_2023	NCBI	2018-09-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426920.1	DET-P-0210-1	Ashall_2023	NCBI	2018-09-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426921.1	DET-P-0211-1	Ashall_2023	NCBI	2018-09-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426922.1	DET-P-0213-1	Ashall_2023	NCBI	2018-09-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426923.1	DET-P-0217-1	Ashall_2023	NCBI	2018-09-25	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426924.1	DET-P-0221-1	Ashall_2023	NCBI	2018-09-27	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426925.1	DET-P-0226-1	Ashall_2023	NCBI	2018-10-01	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426926.1	DET-P-0231-1	Ashall_2023	NCBI	2018-10-03	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426927.1	DET-P-0232-1	Ashall_2023	NCBI	2018-10-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426928.1	DET-P-0233-1	Ashall_2023	NCBI	2018-10-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426929.1	DET-P-0234-1	Ashall_2023	NCBI	2018-10-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426930.1	DET-P-0236-1	Ashall_2023	NCBI	2018-10-10	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426931.1	DET-P-0240-1	Ashall_2023	NCBI	2018-10-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426932.1	DET-P-0246-1	Ashall_2023	NCBI	2018-10-17	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426933.1	DET-P-0252-1	Ashall_2023	NCBI	2018-10-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426934.1	DET-P-0260-1	Ashall_2023	NCBI	2018-10-24	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426935.1	DET-P-0262-1	Ashall_2023	NCBI	2018-10-24	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426936.1	DET-P-0263-1	Ashall_2023	NCBI	2018-10-24	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426937.1	DET-P-0264-1	Ashall_2023	NCBI	2018-10-24	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426938.1	DET-P-0270-1	Ashall_2023	NCBI	2018-10-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426939.1	DET-P-0277-1	Ashall_2023	NCBI	2018-10-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426940.1	DET-P-0278-1	Ashall_2023	NCBI	2018-10-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426941.1	DET-P-0279-1	Ashall_2023	NCBI	2018-10-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426942.1	DET-P-0282-1	Ashall_2023	NCBI	2018-10-30	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426943.1	DET-P-0284-1	Ashall_2023	NCBI	2018-11-01	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426944.1	DET-P-0291-1	Ashall_2023	NCBI	2018-11-06	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426945.1	DET-P-0297-1	Ashall_2023	NCBI	2018-11-09	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426946.1	DET-P-0301-1	Ashall_2023	NCBI	2018-11-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426947.1	DET-P-0302-1	Ashall_2023	NCBI	2018-11-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426948.1	DET-P-0305-1	Ashall_2023	NCBI	2018-11-14	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426949.1	DET-P-0309-1	Ashall_2023	NCBI	2018-11-16	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426950.1	DET-P-0312-1	Ashall_2023	NCBI	2018-11-16	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426951.1	DET-P-0316-1	Ashall_2023	NCBI	2018-11-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426952.1	DET-P-0319-1	Ashall_2023	NCBI	2018-11-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426953.1	DET-P-0321-1	Ashall_2023	NCBI	2018-11-19	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426954.1	DET-P-0331-1	Ashall_2023	NCBI	2018-11-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426955.1	DET-P-0334-1	Ashall_2023	NCBI	2018-11-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426956.1	DET-P-0360-1	Ashall_2023	NCBI	2018-12-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426957.1	DET-P-0381-1	Ashall_2023	NCBI	2018-12-11	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426958.1	DET-P-0385-1	Ashall_2023	NCBI	2018-12-12	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426959.1	DET-P-0397-1	Ashall_2023	NCBI	2018-12-15	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426960.1	DET-P-0414-1	Ashall_2023	NCBI	2018-12-20	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426961.1	DET-P-0417-1	Ashall_2023	NCBI	2018-12-23	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426962.1	DET-P-0432-1	Ashall_2023	NCBI	2018-12-26	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426963.1	DET-P-0434-1	Ashall_2023	NCBI	2018-12-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426964.1	DET-P-0435-1	Ashall_2023	NCBI	2018-12-28	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426965.1	DET-P-0438-1	Ashall_2023	NCBI	2019-01-03	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426966.1	DET-P-0443-1	Ashall_2023	NCBI	2019-01-21	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426967.1	DET-P-0457-1	Ashall_2023	NCBI	2019-01-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426968.1	DET-P-0460-1	Ashall_2023	NCBI	2019-01-29	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426969.1	DET-P-0461-1	Ashall_2023	NCBI	2019-02-13	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426970.1	DET-P-0475-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426971.1	DET-P-0476-1	Ashall_2023	NCBI	2019-03-04	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426972.1	DET-P-0480-1	Ashall_2023	NCBI	2019-03-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426973.1	DET-P-0485-1	Ashall_2023	NCBI	2019-03-22	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426974.1	DET-P-0488-1	Ashall_2023	NCBI	2019-03-24	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426975.1	DET-P-0491-1	Ashall_2023	NCBI	2019-04-08	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ426976.1	DET-P-0492-1	Ashall_2023	NCBI	2019-04-07	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ832616.1	DENVN19_004	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832617.1	DENVN19_010	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ832618.1	DENVN19_011	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832619.1	DENVN19_013	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832620.1	DENVN19_015	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.1
OQ832621.1	DENVN19_078	Phadungsombat_2019	NCBI	2019-12-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832622.1	DENVN19_089	Phadungsombat_2019	NCBI	2019-12-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832623.1	DENVN19_143	Phadungsombat_2019	NCBI	2019-10-XX	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ832624.1	DENVN20_107	Phadungsombat_2020	NCBI	2020-09-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832625.1	DENVN20_113	Phadungsombat_2020	NCBI	2020-09-XX	Vietnam	Southeast-Asia	2	2_II	2II_F.2
OQ832626.1	DENVN20_118	Phadungsombat_2020	NCBI	2020-09-XX	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OQ832627.1	DENVN20_127	Phadungsombat_2020	NCBI	2020-09-XX	Vietnam	Southeast-Asia	2	2_V	2V_A.1
OR389030.1	DENV2/Vietnam/2003/Yale-DH155	Vogels_2023	Yale	2003-XX-XX	Vietnam	Southeast-Asia	2	2_III_related	2III_A.1
OR389031.1	DENV2/Vietnam/2006/Yale-DH156	Vogels_2023	Yale	2006-XX-XX	Vietnam	Southeast-Asia	2	2_II	2II_D
OR389335.1	DENV2/Vietnam/1987/Yale-DH101	Vogels_2023	Yale	1987-XX-XX	Vietnam	Southeast-Asia	2	2_III	2III
OR235759.1	DENV2_RUN_S26b91_2018	Frumence_2024	NCBI	2018-02-XX	Reunion	South-Asia	2	2_II	2II_A.1
