strain,Sample_ID,Sample_Source,Data_Source,date,Location,Region,Serotype,Sero_Geno,Lineage
GQ868505.1,DENV-1/MX/BID-V3689/2007,Henn_2009,NCBI,2007-XX-XX,Mexico,North-America,1,1_V,1V_C
GQ868519.1,DENV-1/MX/BID-V3724/2007,Henn_2009,NCBI,2007-XX-XX,Mexico,North-America,1,1_V,1V_C
GQ868528.1,DENV-1/MX/BID-V3743/2007,Henn_2009,NCBI,2007-XX-XX,Mexico,North-America,1,1_V,1V_C
GQ868539.1,DENV-1/MX/BID-V3760/2008,Henn_2009,NCBI,2008-XX-XX,Mexico,North-America,1,1_V,1V_C
GU131956.1,DENV-1/MX/BID-V3656/2006,Henn_2009,NCBI,2006-XX-XX,Mexico,North-America,1,1_V,1V_C
GU131958.1,DENV-1/MX/BID-V3658/2006,Henn_2009,NCBI,2006-XX-XX,Mexico,North-America,1,1_V,1V_C
GU131964.1,DENV-1/MX/BID-V3673/2007,Henn_2009,NCBI,2007-XX-XX,Mexico,North-America,1,1_V,1V_C
GU131977.1,DENV-1/MX/BID-V3729/2007,Henn_2009,NCBI,2007-XX-XX,Mexico,North-America,1,1_V,1V_C
GU131982.1,DENV-1/MX/BID-V3745/2008,Henn_2009,NCBI,2008-XX-XX,Mexico,North-America,1,1_V,1V_C
HQ166037.1,DENV-1/MX/BID-V3757/2008,Henn_2010,NCBI,2008-XX-XX,Mexico,North-America,1,1_V,1V_C
KF955415.1,DENV-1/MX/BID-V3655/2006,Zody_2014,NCBI,2006-XX-XX,Mexico,North-America,1,1_V,1V_C
KF955416.1,DENV-1/MX/BID-V3662/2006,Zody_2014,NCBI,2006-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189306.1,DENV-1/MX/BID-V7298/2011,Zody_2014,NCBI,2011-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189333.1,DENV-1/MX/BID-V7600/2008,Zody_2014,NCBI,2008-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189336.1,DENV-1/MX/BID-V7605/2008,Zody_2014,NCBI,2008-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189341.1,DENV-1/MX/BID-V7610/2009,Zody_2014,NCBI,2009-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189342.1,DENV-1/MX/BID-V7611/2009,Zody_2014,NCBI,2009-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189344.1,DENV-1/MX/BID-V7613/2009,Zody_2014,NCBI,2009-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189345.1,DENV-1/MX/BID-V7614/2009,Zody_2014,NCBI,2009-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189347.1,DENV-1/MX/BID-V7619/2009,Zody_2014,NCBI,2009-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189348.1,DENV-1/MX/BID-V7624/2011,Zody_2014,NCBI,2011-XX-XX,Mexico,North-America,1,1_V,1V_B
KJ189349.1,DENV-1/MX/BID-V7625/2011,Zody_2014,NCBI,2011-XX-XX,Mexico,North-America,1,1_V,1V_B
KJ189368.1,DENV-1/MX/BID-V8195/2012,Zody_2014,NCBI,2012-XX-XX,Mexico,North-America,1,1_V,1V_C
KJ189369.1,DENV-1/MX/BID-V8196/2011,Zody_2014,NCBI,2011-XX-XX,Mexico,North-America,1,1_V,1V_C
MT899083.1,3818/DENV1,Vazquez-Pichardo_2020,NCBI,2019-09-29,Mexico,North-America,1,1_V,1V_D.1
MT929160.1,Vero,Vazquez-Pichardo_2020,NCBI,2019-10-07,Mexico,North-America,1,1_V,1V_B
MZ343259.1,Ciudad_Juarez,Palermo_2021,NCBI,2015-11-XX,Mexico,North-America,1,1_V,1V_B
OR389010.1,DENV1/Mexico/2016/Yale-DH143,Vogels_2023,Yale,2016-07-08,Mexico,North-America,1,1_V,1V_B
AB204803.1,D1/hu/Yap/NIID27/2004,Nukui_2005,NCBI,2004-XX-XX,Micronesia,Pacific,1,1_IV,1IV_A
AY713473.1,D1.Myanmar.40553/71,Thu_2005,NCBI,1971-XX-XX,Myanmar,Southeast-Asia,1,1_III,Unassigned
AY713474.1,D1.Myanmar.194/01,Thu_2005,NCBI,2001-XX-XX,Myanmar,Southeast-Asia,1,1_I,1I_B
AY722801.1,D1.Myanmar.40568/76,Thu_2005,NCBI,1976-XX-XX,Myanmar,Southeast-Asia,1,1_III,Unassigned
AY722802.1,D1.Myanmar.23819/96,Thu_2005,NCBI,1996-XX-XX,Myanmar,Southeast-Asia,1,1_III,Unassigned
AY726553.1,D1.Myanmar.49440/02,Thu_2005,NCBI,2002-XX-XX,Myanmar,Southeast-Asia,1,1_I,1I_J
AY726554.1,D1.Myanmar.31987/98,Thu_2005,NCBI,1998-XX-XX,Myanmar,Southeast-Asia,1,1_I,1I_J
DH146,61117,Ott_2022,Yale,2005-XX-XX,Myanmar,Southeast-Asia,1,1_I,1I_J
MW793693.1,YGH_D1_17_18_consensus,Soe_2021,NCBI,2018-06-XX,Myanmar,Southeast-Asia,1,1_I,1I_H.1
MW793708.1,YCH_197_17_consensus,Soe_2021,NCBI,2017-07-XX,Myanmar,Southeast-Asia,1,1_I,1I_H.1
MW793710.1,YCH_D1_31_19consensus,Soe_2021,NCBI,2019-11-XX,Myanmar,Southeast-Asia,1,1_I,1I_K.1
OP984871.1,2022GZ08325_D1_MMR,Su_2022,NCBI,2022-08-12,Myanmar,Southeast-Asia,1,1_I,1I_K.1
U88535.1,West_Pac_74,Puri_1997,NCBI,1974-XX-XX,Nauru,Pacific,1,1_IV,1IV_B
OQ714404.1,DBS9,Zuckerman_2023,NCBI,2022-09-XX,Nepal,South-Asia,1,1_unassigned,1III_A
OR821723.1,DENV1_CDBT_TU_NP208,Napit_2023,NCBI,2022-09,Nepal,South-Asia,1,1_III_related,1III_A
JQ915077.1,NC02/030602-585,Aubry_2013,NCBI,2002-06-03,New-Caledonia,Pacific,1,1_IV,1IV_A
JQ915078.1,NC04/030704-1994,Aubry_2013,NCBI,2004-07-03,New-Caledonia,Pacific,1,1_IV,1IV_A
JQ915080.1,NC10/080810-1138,Aubry_2013,NCBI,2010-08-08,New-Caledonia,Pacific,1,1_IV,1IV_A
MW265684.1,NC-2009-01-08/008253,O'Connor_2021,NCBI,2009-01-08,New-Caledonia,Pacific,1,1_IV,1IV_A
MW265688.1,NC-2012-02-17/048306,O'Connor_2021,NCBI,2012-02-17,New-Caledonia,Pacific,1,1_IV,1IV_A
MW265698.1,NC-2013-03-13/072283,O'Connor_2021,NCBI,2013-03-13,New-Caledonia,Pacific,1,1_I,1I_E
MW265705.1,NC-2014-05-20/140378,O'Connor_2021,NCBI,2014-05-20,New-Caledonia,Pacific,1,1_I,1I_E
MW315177.1,New_Caledonia-2016-116110359,Inizan_2021,NCBI,2016-04-18,New-Caledonia,Pacific,1,1_I,1I_E.2
MW315188.1,New_Caledonia-2017-AVS-NC-075,Inizan_2021,NCBI,2017-03-17,New-Caledonia,Pacific,1,1_I,1I_E.2
EU596501.1,DENV-1/NI/BID-V653/2004,Henn_2008,NCBI,2004-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ024423.1,DENV-1/NI/BID-V628/2005,Henn_2008,NCBI,2005-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ024479.1,DENV-1/NI/BID-V642/2006,Henn_2008,NCBI,2006-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ024483.1,DENV-1/NI/BID-V602/2005,Henn_2008,NCBI,2005-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ182002.1,DENV-1/NI/BID-V646/2005,Henn_2008,NCBI,2005-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ547068.1,DENV-1/NI/BID-V2342/2006,Henn_2009,NCBI,2006-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ547088.1,DENV-1/NI/BID-V2330/2008,Henn_2009,NCBI,2008-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ562104.1,DENV-1/NI/BID-V2343/2006,Henn_2009,NCBI,2006-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ810419.1,DENV-1/NI/BID-V2341/2006,Henn_2009,NCBI,2006-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ850113.1,DENV-1/NI/BID-V536/2005,Henn_2009,NCBI,2005-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ873814.1,DENV-1/NI/BID-V667/2005,Henn_2009,NCBI,2005-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
FJ898433.1,DENV-1/NI/BID-V1223/2007,Henn_2009,NCBI,2007-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
GQ199857.1,DENV-1/NI/BID-V2645/2008,Henn_2009,NCBI,2008-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
GQ199858.1,DENV-1/NI/BID-V2646/2008,Henn_2009,NCBI,2008-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
GQ199859.1,DENV-1/NI/BID-V2652/2008,Henn_2009,NCBI,2008-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
GQ199867.1,DENV-1/NI/BID-V2642/2004,Henn_2009,NCBI,2004-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
GQ199873.1,DENV-1/NI/BID-V664/2004,Henn_2009,NCBI,2004-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
GQ199875.1,DENV-1/NI/BID-V669/2004,Henn_2009,NCBI,2004-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
JF937635.1,DENV-1/NI/BID-V5504/2009,Henn_2011,NCBI,2009-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
JF937644.1,DENV-1/NI/BID-V5067/2009,Henn_2011,NCBI,2009-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
JF937645.1,DENV-1/NI/BID-V5071/2009,Henn_2011,NCBI,2009-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
JN819403.1,DENV-1/NI/BID-V746/2006,Henn_2011,NCBI,2006-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
JQ287666.1,DENV-1/NI/BID-V5068/2009,Henn_2012,NCBI,2009-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973453.1,DENV-1/NI/BID-V7640/2011,Zody_2014,NCBI,2011-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973458.1,DENV-1/NI/BID-V7655/2012,Zody_2014,NCBI,2012-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
KF973459.1,DENV-1/NI/BID-V7659/2011,Zody_2014,NCBI,2011-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973460.1,DENV-1/NI/BID-V7672/2011,Zody_2014,NCBI,2011-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
KF973462.1,DENV-1/NI/BID-V7675/2011,Zody_2014,NCBI,2011-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973464.1,DENV-1/NI/BID-V7677/2012,Zody_2014,NCBI,2012-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973468.1,DENV-1/NI/BID-V7682/2012,Zody_2014,NCBI,2012-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
KF973473.1,DENV-1/NI/BID-V7691/2012,Zody_2014,NCBI,2012-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
KF973475.1,DENV-1/NI/BID-V7696/2012,Zody_2014,NCBI,2012-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
MZ008438.1,D1/NI/1530_1E/2013,Edgerton_2021,NCBI,2013-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
MZ008442.1,D1/NI/1580_1E/2013,Edgerton_2021,NCBI,2013-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
MZ008443.1,D1/NI/1575_1E/2013,Edgerton_2021,NCBI,2013-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
MZ008446.1,D1/NI/1592_1E/2013,Edgerton_2021,NCBI,2013-XX-XX,Nicaragua,Central-America,1,1_V,1V_C
MZ008450.1,D1/NI/1690_1E/2013,Edgerton_2021,NCBI,2013-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
MZ008452.1,D1/NI/1735_1E/2014,Edgerton_2021,NCBI,2014-XX-XX,Nicaragua,Central-America,1,1_V,1V_B
OR259175.1,Ad246,Onoja_2023,NCBI,2021-09,Nigeria,Sub-Saharan-Africa,1,1_III_related,1III_A
OK469343.1,PAK4_25.7.02,Stica_2022,NCBI,1994-XX-XX,Pakistan,South-Asia,1,1_III_related,1III
ON908217.1,19XN50687_D1,Su_2022,NCBI,2019-08-09,Pakistan,South-Asia,1,1_III_related,1III_A
OP898558.1,NIH-PAK-11/2022,Umair_2022,NCBI,2022-10-XX,Pakistan,South-Asia,1,1_III_related,1III_A
OR936756.1,DENV1/NIHPAK-74/2023,Umair_2024,NCBI,2023-09-21,Pakistan,South-Asia,1,1_III,1III_A
OL321180.1,Kiunga049,Jonduo_2022,NCBI,2016-02-08,Papua-New-Guinea,Pacific,1,1_IV,1IV_A
AF514878.2,280par00,Aviles_2002,NCBI,2000-XX-XX,Paraguay,South-America,1,1_V,1V
AF514883.2,259par00,Aviles_2002,NCBI,2000-XX-XX,Paraguay,South-America,1,1_V,1V
OQ567774.1,DENV-1|PY|NB03|2014-02-27,Vazquez_2023,NCBI,2014-02-27,Paraguay,South-America,1,1_V,1V_A
OQ567775.1,DENV-1|PY|NB07|2015-03-23,Vazquez_2023,NCBI,2015-03-23,Paraguay,South-America,1,1_V,1V_A
OQ567778.1,DENV-1|PY|NB18|2015-05-13,Vazquez_2023,NCBI,2015-05-13,Paraguay,South-America,1,1_V,1V_E
OQ567782.1,DENV-1|PY|NB24|2015-12-17,Vazquez_2023,NCBI,2015-12-17,Paraguay,South-America,1,1_V,1V_A
OQ567783.1,DENV-1|PY|NB25|2015-12-23,Vazquez_2023,NCBI,2015-12-23,Paraguay,South-America,1,1_V,1V_A
OQ567784.1,DENV-1|PY|NB26|2015-12-21,Vazquez_2023,NCBI,2015-12-21,Paraguay,South-America,1,1_V,1V_A
OQ567788.1,DENV-1|PY|NB32|2016-04-02,Vazquez_2023,NCBI,2016-04-02,Paraguay,South-America,1,1_V,1V_A
OQ567790.1,DENV-1|PY|NB34|2016-01-24,Vazquez_2023,NCBI,2016-01-24,Paraguay,South-America,1,1_V,1V_E
OQ567791.1,DENV-1|PY|NB35|2016-02-10,Vazquez_2023,NCBI,2016-02-10,Paraguay,South-America,1,1_V,1V_E
OQ567792.1,DENV-1|PY|NB36|2016-09-02,Vazquez_2023,NCBI,2016-09-02,Paraguay,South-America,1,1_V,1V_E
OQ567793.1,DENV-1|PY|NB37|2016-09-02,Vazquez_2023,NCBI,2016-09-02,Paraguay,South-America,1,1_V,1V_E
OQ567796.1,DENV-1|PY|NB42|2017-01-03,Vazquez_2023,NCBI,2017-01-03,Paraguay,South-America,1,1_V,1V_A
OQ567797.1,DENV-1|PY|NB43|2017-03-29,Vazquez_2023,NCBI,2017-03-29,Paraguay,South-America,1,1_V,1V_E
OQ567799.1,DENV-1|PY|NB45|2017-04-25,Vazquez_2023,NCBI,2017-04-25,Paraguay,South-America,1,1_V,1V_A
OQ567800.1,DENV-1|PY|NB46|2017-03-27,Vazquez_2023,NCBI,2017-03-27,Paraguay,South-America,1,1_V,1V_A
OQ567801.1,DENV-1|PY|NB47|2017-04-29,Vazquez_2023,NCBI,2017-04-29,Paraguay,South-America,1,1_V,1V_E
OQ567802.1,DENV-1|PY|NB2|2022-03-22,Vazquez_2023,NCBI,2022-03-22,Paraguay,South-America,1,1_V,1V_E
OQ567808.1,DENV-1|PY|NB8|2022-04-18,Vazquez_2023,NCBI,2022-04-18,Paraguay,South-America,1,1_V,1V_E
OQ567810.1,DENV-1|PY|NB10|2022-04-22,Vazquez_2023,NCBI,2022-04-22,Paraguay,South-America,1,1_V,1V_E
OQ567813.1,DENV-1|PY|NB13|2022-04-20,Vazquez_2023,NCBI,2022-04-20,Paraguay,South-America,1,1_V,1V_E
OQ567818.1,DENV-1|PY|NB20|2022-06-02,Vazquez_2023,NCBI,2022-06-02,Paraguay,South-America,1,1_V,1V_D.1
DH142,IQT 6152,Ott_2022,Yale,2000-XX-XX,Peru,South-America,1,1_V,1V
MW946253.1,IQT-6152,Katzelnick_2021,NCBI,2000-XX-XX,Peru,South-America,1,1_V,1V
ON123568.1,FPG00572/AMA-PER/2021,Espejo_2022,NCBI,2021-03-01,Peru,South-America,1,1_V,1V_D.1
ON123581.1,FPG00708/AMA-PER/2021,Espejo_2022,NCBI,2021-09-10,Peru,South-America,1,1_V,1V_D.1
ON123583.1,FPJ01586/JUN-PER/2021,Espejo_2022,NCBI,2021-08-11,Peru,South-America,1,1_V,1V_D.2
ON123589.1,FPP04270/PIU-PER/2021,Espejo_2022,NCBI,2021-07-13,Peru,South-America,1,1_V,1V_D.1
ON123596.1,FPY01529/LOR-PER/2021,Espejo_2022,NCBI,2021-08-20,Peru,South-America,1,1_V,1V_D.2
OR389012.1,DENV1/Peru/2000/Yale-DH142,Vogels_2023,Yale,2000-06-22,Peru,South-America,1,1_V,1V
OR654272.1,DENV-1/USA/FL-BPHL-0025/2023,FL-DPH,NCBI,2023-05-20,Peru,South-America,1,1_V,1V_D.2
OR654273.1,DENV-1/USA/FL-BPHL-0026/2023,FL-DPH,NCBI,2023-05-25,Peru,South-America,1,1_V,1V_D.1
OR654275.1,DENV-1/USA/FL-BPHL-0028/2023,FL-DPH,NCBI,2023-05-22,Peru,South-America,1,1_V,1V_D.1
DH121,16572,Ott_2021,Yale,1964-XX-XX,Philippines,Southeast-Asia,1,1_I,1I
GQ868602.1,DENV-1/PH/BID-V2940/2004,Henn_2009,NCBI,2004-XX-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B
LC128301.1,D1/Hu/Philippines/NIID13/2016,Tajima_2016,NCBI,2016-01-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B.2
MT832034.1,AB204803_D1_2,Fung_2021,NCBI,2015-XX-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B.2
MT832039.1,AB204803_D1_6_cp1,Fung_2021,NCBI,2012-XX-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B.2
MT832043.1,AB204803_D1_8_cp1,Fung_2021,NCBI,2013-XX-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B.1
OM281599.1,002/SH/2020,Wang_2022,NCBI,2020-12-XX,Philippines,Southeast-Asia,1,1_IV,1IV_B.1
OR389013.1,DENV1/Philippines/1988/Yale-DH131,Vogels_2023,Yale,1988-06-10,Philippines,Southeast-Asia,1,1_IV,1IV_B
PP204092.1,2268_2023_DENV,Nagy_2024,NCBI,2023-06-01,Philippines,Southeast-Asia,1,1_IV,1IV_B.1
PP234952.1,269-06-221,Camprubi-Ferrer_2024,NCBI,2019-07-01,Philippines,Southeast-Asia,1,1_IV,1IV_B.1
PP234959.1,168-06-120,Camprubi-Ferrer_2024,NCBI,2018-07-01,Philippines,Southeast-Asia,1,1_I,1I_K
DENV1/Puerto_Rico/2013-08-05/Yale-DN00033,190472,FL-DPH,Yale,2013-08-05,Puerto-Rico,Caribbean,1,1_V,1V_E
DH145,BID V852,Ott_2022,Yale,2006-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
EU482591.1,DENV-1/US/BID-V852/2006,Henn_2008,NCBI,2006-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
EU482592.1,DENV-1/US/BID-V853/1998,Henn_2008,NCBI,1998-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ205873.1,DENV-1/US/BID-V1740/1998,Henn_2008,NCBI,1998-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ205874.1,DENV-1/US/BID-V1743/1995,Henn_2008,NCBI,1995-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ205875.1,DENV-1/US/BID-V1744/1995,Henn_2008,NCBI,1995-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ390374.1,DENV-1/US/BID-V1734/1995,Henn_2008,NCBI,1995-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ390378.1,DENV-1/US/BID-V1738/1998,Henn_2008,NCBI,1998-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ390380.1,DENV-1/US/BID-V1742/1998,Henn_2008,NCBI,1998-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410173.1,DENV-1/US/BID-V2093/1998,Henn_2008,NCBI,1998-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410175.1,DENV-1/US/BID-V2095/1994,Henn_2008,NCBI,1994-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410179.1,DENV-1/US/BID-V2127/1994,Henn_2008,NCBI,1994-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410181.1,DENV-1/US/BID-V2129/1995,Henn_2008,NCBI,1995-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410182.1,DENV-1/US/BID-V2131/1996,Henn_2008,NCBI,1996-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410183.1,DENV-1/US/BID-V2132/1993,Henn_2008,NCBI,1993-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410184.1,DENV-1/US/BID-V2133/1993,Henn_2008,NCBI,1993-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410185.1,DENV-1/US/BID-V2134/1993,Henn_2008,NCBI,1993-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410186.1,DENV-1/US/BID-V2136/1992,Henn_2008,NCBI,1992-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410187.1,DENV-1/US/BID-V2137/1992,Henn_2008,NCBI,1992-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410188.1,DENV-1/US/BID-V2139/1996,Henn_2008,NCBI,1996-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410189.1,DENV-1/US/BID-V2140/1996,Henn_2008,NCBI,1996-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ410190.1,DENV-1/US/BID-V2143/1987,Henn_2008,NCBI,1987-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ478457.1,DENV-1/US/BID-V2138/1996,Henn_2008,NCBI,1996-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ478458.1,DENV-1/US/BID-V2142/1987,Henn_2008,NCBI,1987-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ547086.1,DENV-1/US/BID-V2130/1995,Henn_2009,NCBI,1995-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ547087.1,DENV-1/US/BID-V2135/1992,Henn_2009,NCBI,1992-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ562105.1,DENV-1/US/BID-V2096/1993,Henn_2009,NCBI,1993-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
FJ562106.1,DENV-1/US/BID-V2097/1986,Henn_2009,NCBI,1986-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
KF921911.1,DENV-1/PR/BID-V2141/1996,Zody_2014,NCBI,1996-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V
KJ189350.1,DENV-1/PR/BID-V7704/2012,Zody_2014,NCBI,2012-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189353.1,DENV-1/PR/BID-V7707/2012,Zody_2014,NCBI,2012-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189355.1,DENV-1/PR/BID-V7709/2012,Zody_2014,NCBI,2012-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189357.1,DENV-1/PR/BID-V7712/2012,Zody_2014,NCBI,2012-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189358.1,DENV-1/PR/BID-V7713/2012,Zody_2014,NCBI,2012-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189360.1,DENV-1/PR/BID-V7722/2010,Zody_2014,NCBI,2010-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189361.1,DENV-1/PR/BID-V8181/2010,Zody_2014,NCBI,2010-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189364.1,DENV-1/PR/BID-V8184/2010,Zody_2014,NCBI,2010-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189365.1,DENV-1/PR/BID-V8185/2010,Zody_2014,NCBI,2010-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
KJ189367.1,DENV-1/PR/BID-V8188/2010,Zody_2014,NCBI,2010-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
MW945426.1,DENV1/PUERTORICO/2006/BID-V852,Katzelnick_2021,NCBI,2006-XX-XX,Puerto-Rico,Caribbean,1,1_V,1V_E
OQ821368.1,DENV1/Puerto_Rico/2013-08-05/Yale-DN00033,Vogels_2023,Yale,2013-08-05,Puerto-Rico,Caribbean,1,1_V,1V_E
OR389014.1,DENV1/Puerto_Rico/2006/Yale-DH145,Vogels_2023,Yale,2006-06-28,Puerto-Rico,Caribbean,1,1_V,1V_E
US/DB327/2022,230640,FL-DPH,CDC,2022-10-01,Puerto-Rico,Caribbean,1,1_V,1V_E
MW243006.1,2016/CG/CNR38640,Fourie_2020,NCBI,2016-06-19,Republic-of-the-Congo,Sub-Saharan-Africa,1,1_unassigned,1VI_A
DQ285560.1,Reunion_257/04,Schuffenecker_2006,NCBI,2004-XX-XX,Reunion,South-Asia,1,1_IV,1IV_A
OR235238.1,DENV1_RUN_S26b42_2017,Frumence_2024,NCBI,2017-08-XX,Reunion,South-Asia,1,1_I,1I_H.1
OR235243.1,DENV1_RUN_S25b01_2018,Frumence_2024,NCBI,2018-08-XX,Reunion,South-Asia,1,1_I,1I_H.1
OR235280.1,DENV1_RUN_S23b36_2019,Frumence_2024,NCBI,2019-07-XX,Reunion,South-Asia,1,1_I,1I_K
OR235300.1,DENV1_RUN_S23b16_2016,Frumence_2024,NCBI,2016-04-XX,Reunion,South-Asia,1,1_III,1III_A
OR235330.1,DENV1_RUN_S20b68_2020,Frumence_2024,NCBI,2020-01-XX,Reunion,South-Asia,1,1_III,1III_A
OR235532.1,DENV1_RUN_S17b22_2022,Frumence_2024,NCBI,2022-04-XX,Reunion,South-Asia,1,1_III,1III_A
OR235618.1,DENV1_RUN_S15b95_2021,Frumence_2024,NCBI,2021-06-XX,Reunion,South-Asia,1,1_I,1I_K
OR235710.1,DENV1_RUN_S13b24_2013,Frumence_2024,NCBI,2013-03-XX,Reunion,South-Asia,1,1_I,1I_K
OR235711.1,DENV1_RUN_S13b23_2012,Frumence_2024,NCBI,2012-02-XX,Reunion,South-Asia,1,1_I,1I_H.1
KY829115.1,H.sapiens-wt/BLM/2016/MA-WGS16-006-SER,Metsky_2017,NCBI,2016-04-27,Saint-Barthelemy,Caribbean,1,1_V,1V_C
OP895911.1,DENV_34_2021,Nagy_2022,NCBI,2021-01-XX,Saint-Martin,Caribbean,1,1_V,1V_E
OP895912.1,DENV_48_2021,Nagy_2022,NCBI,2021-01-XX,Saint-Martin,Caribbean,1,1_V,1V_E
PP234967.1,010-LUH-061,Camprubi-Ferrer_2024,NCBI,2018-07-01,Saint-Martin,Caribbean,1,1_V,1V_E
PP695350.1,DENV1_CNR-SN_VCT_2012,Marquine_2024,NCBI,2012-XX-XX,Saint-Vincent-Grenadines,Caribbean,1,1_I,1I_B
KJ649286.1,DENV-1-Jeddah,Azhar_2014,NCBI,2011-12-31,Saudi-Arabia,Middle-East-NA,1,1_I,1I_B
MW243062.1,2019/SN/CNR52748,Fourie_2020,NCBI,2019-09-18,Senegal,Sub-Saharan-Africa,1,1_III_related,1III_A
