strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MW945454.1	01534/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945455.1	00044/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945456.1	00823/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945457.1	01938/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945458.1	00690/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945459.1	00575/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945460.1	02020/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945461.1	30302/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945462.1	00650/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945463.1	00779/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945464.1	01840/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945465.1	02720/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945466.1	01458/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945467.1	01107/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945468.1	02852/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945469.1	00535/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945470.1	01559/09	Katzelnick_2021	NCBI	2009-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945471.1	03531/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945472.1	02606/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945473.1	02269/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945474.1	00987/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945475.1	01258/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945476.1	30446/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945477.1	02674/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945478.1	00426/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945479.1	01261/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945480.1	01227/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945481.1	01782/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945482.1	00249/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945483.1	00564/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945484.1	03843/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945485.1	01129/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945486.1	03348/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945487.1	00036/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945488.1	01402/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945489.1	00532/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945490.1	00789/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945491.1	00993/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945492.1	00362/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945493.1	04390/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_III_related	4III
MW945494.1	02131/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945495.1	02187/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945496.1	00171/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945497.1	02198/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945498.1	00283/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945499.1	00097/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945500.1	01798/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945501.1	01923/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945502.1	00369/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945503.1	D85-052	Katzelnick_2021	NCBI	1985-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945504.1	01270/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945505.1	00630/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945506.1	00691/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945507.1	00460/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945508.1	00685/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945509.1	00251/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945510.1	00010/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945511.1	01810/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945512.1	01130/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945513.1	05475/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945514.1	30127/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945515.1	00759/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945516.1	00694/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945517.1	01743/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945518.1	00637/12	Katzelnick_2021	NCBI	2012-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945520.1	02198/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945521.1	00680/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945522.1	00508/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945523.1	00618/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945524.1	03401/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945525.1	01258/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945526.1	01645/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945527.1	01055/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945528.1	01174/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945529.1	00329/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945530.1	00471/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945531.1	01570/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945532.1	01211/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945533.1	00801/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945534.1	01645/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945535.1	00837/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945536.1	02540/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945537.1	01234/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945538.1	02204/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945539.1	00524/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945540.1	00307/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945541.1	02201/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945542.1	02586/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945543.1	00700/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945544.1	00567/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945545.1	02098/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945546.1	00307/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945547.1	00737/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945548.1	05771/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945549.1	00854/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945550.1	01012/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945551.1	00119/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945553.1	01382/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945554.1	01862/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945555.1	00274/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945556.1	00950/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945557.1	02023/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945558.1	01270/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945559.1	00214/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945560.1	01216/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945561.1	00615/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945562.1	30292/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945563.1	00882/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945564.1	02821/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945565.1	00789/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945566.1	01009/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945567.1	01677/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945568.1	30091/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945569.1	01579/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945570.1	01391/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945571.1	00984/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945572.1	30158/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945573.1	01380/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945574.1	00152/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945575.1	00311/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945576.1	01711/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945577.1	00498/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945578.1	02765/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945579.1	00964/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945580.1	02897/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945581.1	00588/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945582.1	00835/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945583.1	06122/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945584.1	02192/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945585.1	01387/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945586.1	00433/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945587.1	00641/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945588.1	01432/09	Katzelnick_2021	NCBI	2009-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945589.1	01284/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945590.1	00867/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945591.1	00752/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945592.1	01622/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945593.1	01389/13	Katzelnick_2021	NCBI	2013-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945594.1	00385/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945595.1	00201/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945596.1	00477/11	Katzelnick_2021	NCBI	2011-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945597.1	00514/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945598.1	00619/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945599.1	01477/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945600.1	00943/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945601.1	00027/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945602.1	30341/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945603.1	01344/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945604.1	01101/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945605.1	02452/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945606.1	02168/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945607.1	01993/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945608.1	05984/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945609.1	00095/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945610.1	00225/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945611.1	01244/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945612.1	03494/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945613.1	00777/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945614.1	02700/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945615.1	06712/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945616.1	02197/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945617.1	01222/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945618.1	01271/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945619.1	01626/96	Katzelnick_2021	NCBI	1996-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
MW945620.1	00261/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945621.1	00886/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_III_related	4III
MW945622.1	00615/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945623.1	02207/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945624.1	00595/14	Katzelnick_2021	NCBI	2014-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945625.1	30610/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945626.1	00877/95	Katzelnick_2021	NCBI	1995-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945627.1	00641/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945628.1	02012/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945629.1	00101/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945630.1	01394/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945631.1	01494/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945632.1	01710/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945633.1	00270/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945634.1	00395/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945635.1	00674/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945637.1	00112/12	Katzelnick_2021	NCBI	2012-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945638.1	01386/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945639.1	05432/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945640.1	01118/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945642.1	03471/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945643.1	01647/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945644.1	00599/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945645.1	01513/10	Katzelnick_2021	NCBI	2010-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945646.1	00225/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945647.1	00581/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945648.1	01320/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.3
MW945649.1	02383/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945650.1	30324/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945651.1	01991/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945652.1	01295/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945653.1	00744/08	Katzelnick_2021	NCBI	2008-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945654.1	01074/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945655.1	00534/01	Katzelnick_2021	NCBI	2001-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945656.1	04058/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945657.1	01639/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945658.1	00965/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945659.1	02498/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945660.1	00187/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945661.1	30071/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945662.1	01947/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945663.1	30540/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945665.1	01480/02	Katzelnick_2021	NCBI	2002-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945666.1	02373/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945667.1	00049/97	Katzelnick_2021	NCBI	1997-XX-XX	Thailand	Southeast-Asia	4	4_III	4III
MW945668.1	00504/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945669.1	00846/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945670.1	00746/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945671.1	00464/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945672.1	01660/04	Katzelnick_2021	NCBI	2004-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945673.1	00719/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945674.1	00259/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945675.1	00775/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945676.1	00875/03	Katzelnick_2021	NCBI	2003-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945677.1	01073/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945678.1	00109/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
MW945679.1	00506/94	Katzelnick_2021	NCBI	1994-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A
MW945680.1	02966/99	Katzelnick_2021	NCBI	1999-XX-XX	Thailand	Southeast-Asia	4	4_I	4I_A.2
