strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
EU726781.1	DENV-1/VN/BID-V1557/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
EU726782.1	DENV-1/VN/BID-V1559/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024425.1	DENV-1/VN/BID-V1565/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024426.1	DENV-1/VN/BID-V1566/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024427.1	DENV-1/VN/BID-V1567/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024428.1	DENV-1/VN/BID-V1568/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024429.1	DENV-1/VN/BID-V1569/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024430.1	DENV-1/VN/BID-V1570/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024431.1	DENV-1/VN/BID-V1571/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ024432.1	DENV-1/VN/BID-V1572/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024433.1	DENV-1/VN/BID-V1573/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024434.1	DENV-1/VN/BID-V1574/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ024435.1	DENV-1/VN/BID-V1575/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024436.1	DENV-1/VN/BID-V1576/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ024437.1	DENV-1/VN/BID-V1577/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024438.1	DENV-1/VN/BID-V1579/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024439.1	DENV-1/VN/BID-V1580/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024440.1	DENV-1/VN/BID-V1581/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024441.1	DENV-1/VN/BID-V1582/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024442.1	DENV-1/VN/BID-V1583/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024443.1	DENV-1/VN/BID-V1584/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024444.1	DENV-1/VN/BID-V1628/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024445.1	DENV-1/VN/BID-V1638/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024446.1	DENV-1/VN/BID-V1641/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024447.1	DENV-1/VN/BID-V1643/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024448.1	DENV-1/VN/BID-V1648/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024449.1	DENV-1/VN/BID-V1655/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024450.1	DENV-1/VN/BID-V1660/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024451.1	DENV-1/VN/BID-V1665/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024453.1	DENV-1/VN/BID-V1672/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024455.1	DENV-1/VN/BID-V1676/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024456.1	DENV-1/VN/BID-V1677/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ024457.1	DENV-1/VN/BID-V1683/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024459.1	DENV-1/VN/BID-V1689/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ024460.1	DENV-1/VN/BID-V1692/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024462.1	DENV-1/VN/BID-V1700/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024463.1	DENV-1/VN/BID-V1701/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024464.1	DENV-1/VN/BID-V1703/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ024472.1	DENV-1/VN/BID-V1578/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182003.1	DENV-1/VN/BID-V1657/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ182018.1	DENV-1/VN/BID-V1632/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182019.1	DENV-1/VN/BID-V1635/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182020.1	DENV-1/VN/BID-V1637/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ182021.1	DENV-1/VN/BID-V1639/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182022.1	DENV-1/VN/BID-V1640/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182023.1	DENV-1/VN/BID-V1642/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182024.1	DENV-1/VN/BID-V1644/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ182025.1	DENV-1/VN/BID-V1646/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182026.1	DENV-1/VN/BID-V1649/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182027.1	DENV-1/VN/BID-V1651/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182028.1	DENV-1/VN/BID-V1653/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182029.1	DENV-1/VN/BID-V1658/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182030.1	DENV-1/VN/BID-V1662/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182031.1	DENV-1/VN/BID-V1663/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ182032.1	DENV-1/VN/BID-V1664/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ182033.1	DENV-1/VN/BID-V1666/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_D
FJ182034.1	DENV-1/VN/BID-V1667/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ182035.1	DENV-1/VN/BID-V1668/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ182036.1	DENV-1/VN/BID-V1670/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ205876.1	DENV-1/VN/BID-V1673/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ205881.1	DENV-1/VN/BID-V1691/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ205882.1	DENV-1/VN/BID-V1693/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ205883.1	DENV-1/VN/BID-V1694/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ205884.1	DENV-1/VN/BID-V1698/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ373296.1	DENV-1/VN/BID-V1629/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ373297.1	DENV-1/VN/BID-V1647/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_D
FJ373298.1	DENV-1/VN/BID-V1650/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ373305.1	DENV-1/VN/BID-V1500/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ390381.1	DENV-1/VN/BID-V1652/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ390382.1	DENV-1/VN/BID-V1656/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ390383.1	DENV-1/VN/BID-V1659/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ390386.1	DENV-1/VN/BID-V1686/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ390388.1	DENV-1/VN/BID-V1702/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410191.1	DENV-1/VN/BID-V1768/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410192.1	DENV-1/VN/BID-V1772/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410194.1	DENV-1/VN/BID-V1774/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410196.1	DENV-1/VN/BID-V1789/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410197.1	DENV-1/VN/BID-V1791/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410198.1	DENV-1/VN/BID-V1797/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410199.1	DENV-1/VN/BID-V1799/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410201.1	DENV-1/VN/BID-V1806/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410203.1	DENV-1/VN/BID-V1808/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410204.1	DENV-1/VN/BID-V1809/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410205.1	DENV-1/VN/BID-V1812/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410206.1	DENV-1/VN/BID-V1813/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410207.1	DENV-1/VN/BID-V1814/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410209.1	DENV-1/VN/BID-V1825/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410210.1	DENV-1/VN/BID-V1826/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410211.1	DENV-1/VN/BID-V1830/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410212.1	DENV-1/VN/BID-V1839/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_H.2
FJ410213.1	DENV-1/VN/BID-V1841/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410214.1	DENV-1/VN/BID-V1843/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410216.1	DENV-1/VN/BID-V1849/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410218.1	DENV-1/VN/BID-V1856/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410220.1	DENV-1/VN/BID-V1862/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_H.2
FJ410222.1	DENV-1/VN/BID-V1866/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410225.1	DENV-1/VN/BID-V1875/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410226.1	DENV-1/VN/BID-V1878/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410227.1	DENV-1/VN/BID-V1879/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410230.1	DENV-1/VN/BID-V1884/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410231.1	DENV-1/VN/BID-V1885/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_D
FJ410232.1	DENV-1/VN/BID-V1890/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410234.1	DENV-1/VN/BID-V1896/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410235.1	DENV-1/VN/BID-V1898/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410236.1	DENV-1/VN/BID-V1899/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410238.1	DENV-1/VN/BID-V1901/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410239.1	DENV-1/VN/BID-V1902/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410240.1	DENV-1/VN/BID-V1904/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410242.1	DENV-1/VN/BID-V1906/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410243.1	DENV-1/VN/BID-V1907/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410244.1	DENV-1/VN/BID-V1908/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410245.1	DENV-1/VN/BID-V1909/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410246.1	DENV-1/VN/BID-V1912/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410247.1	DENV-1/VN/BID-V1913/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410248.1	DENV-1/VN/BID-V1914/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410249.1	DENV-1/VN/BID-V1915/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410250.1	DENV-1/VN/BID-V1917/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410251.1	DENV-1/VN/BID-V1918/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410252.1	DENV-1/VN/BID-V1919/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410253.1	DENV-1/VN/BID-V1920/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410254.1	DENV-1/VN/BID-V1921/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410255.1	DENV-1/VN/BID-V1923/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410256.1	DENV-1/VN/BID-V1924/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410257.1	DENV-1/VN/BID-V1925/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410258.1	DENV-1/VN/BID-V1927/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410260.1	DENV-1/VN/BID-V1932/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410261.1	DENV-1/VN/BID-V1935/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410262.1	DENV-1/VN/BID-V1939/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410263.1	DENV-1/VN/BID-V1940/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410264.1	DENV-1/VN/BID-V1941/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410265.1	DENV-1/VN/BID-V1942/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410266.1	DENV-1/VN/BID-V1947/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410267.1	DENV-1/VN/BID-V1948/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410268.1	DENV-1/VN/BID-V1949/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410269.1	DENV-1/VN/BID-V1950/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410270.1	DENV-1/VN/BID-V1951/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410272.1	DENV-1/VN/BID-V1954/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410273.1	DENV-1/VN/BID-V1955/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410274.1	DENV-1/VN/BID-V1956/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410275.1	DENV-1/VN/BID-V1958/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410276.1	DENV-1/VN/BID-V1960/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410277.1	DENV-1/VN/BID-V1961/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410278.1	DENV-1/VN/BID-V1962/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410279.1	DENV-1/VN/BID-V1965/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410280.1	DENV-1/VN/BID-V1966/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ410281.1	DENV-1/VN/BID-V1967/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ410282.1	DENV-1/VN/BID-V1968/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410283.1	DENV-1/VN/BID-V1970/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410284.1	DENV-1/VN/BID-V1971/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ410285.1	DENV-1/VN/BID-V1972/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410286.1	DENV-1/VN/BID-V1974/2008	Henn_2008	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_H.2
FJ410287.1	DENV-1/VN/BID-V1634/2006	Henn_2008	NCBI	2006-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ410289.1	DENV-1/VN/BID-V1671/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432719.1	DENV-1/VN/BID-V1636/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432723.1	DENV-1/VN/BID-V1771/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ432725.1	DENV-1/VN/BID-V1779/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432727.1	DENV-1/VN/BID-V1782/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432729.1	DENV-1/VN/BID-V1784/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ432730.1	DENV-1/VN/BID-V1785/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ432732.1	DENV-1/VN/BID-V1787/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432733.1	DENV-1/VN/BID-V1788/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ432734.1	DENV-1/VN/BID-V1792/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ432735.1	DENV-1/VN/BID-V1793/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ432736.1	DENV-1/VN/BID-V1795/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ432737.1	DENV-1/VN/BID-V1798/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432738.1	DENV-1/VN/BID-V1800/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432739.1	DENV-1/VN/BID-V1802/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ432740.1	DENV-1/VN/BID-V1805/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432742.1	DENV-1/VN/BID-V1811/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ432744.1	DENV-1/VN/BID-V1820/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ432745.1	DENV-1/VN/BID-V1823/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432746.1	DENV-1/VN/BID-V1827/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ432747.1	DENV-1/VN/BID-V1832/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ432748.1	DENV-1/VN/BID-V1834/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ432749.1	DENV-1/VN/BID-V1836/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
FJ461303.1	DENV-1/VN/BID-V971/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461306.1	DENV-1/VN/BID-V1838/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461307.1	DENV-1/VN/BID-V1840/2008	Henn_2009	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_H.2
FJ461308.1	DENV-1/VN/BID-V1842/2008	Henn_2009	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ461310.1	DENV-1/VN/BID-V1846/2008	Henn_2009	NCBI	2008-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461312.1	DENV-1/VN/BID-V1851/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_G
FJ461313.1	DENV-1/VN/BID-V1854/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ461315.1	DENV-1/VN/BID-V1859/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461316.1	DENV-1/VN/BID-V1860/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461317.1	DENV-1/VN/BID-V1861/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_K
FJ461318.1	DENV-1/VN/BID-V1867/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_D
FJ461319.1	DENV-1/VN/BID-V1870/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_E
FJ461320.1	DENV-1/VN/BID-V1871/2007	Henn_2009	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	1	1_I	1I_C
