strain	Sample_ID	Sample_Source	Data_Source	date	Location	Region	Serotype	Sero_Geno	Lineage
MT921572.1	ET300	Pyke_2020	NCBI	2000-XX-XX	Australia	Pacific	2	2_II	2II
AF276619.1	FJ-10	Qin_2000	NCBI	2000-XX-XX	China	East-Asia	2	2_II_related	2II_A.1
JN819419.1	DENV-2/BR/BID-V2377/2000	Henn_2011	NCBI	2000-XX-XX	Brazil	South-America	2	2_III	2III
FJ850072.1	DENV-2/BR/BID-V2376/2000	Henn_2009	NCBI	2000-XX-XX	Brazil	South-America	2	2_III	2III_B
JX669487.1	72144/BR-PE/00	Silva_2013	NCBI	2000-XX-XX	Brazil	South-America	2	2_III	2III_B
OR389017.1	DENV2/Brazil/2000/Yale-DH160	Vogels_2023	Yale	2000-XX-XX	Brazil	South-America	2	2_III	2III_B
MW946444.1	CAREC-00-08221	Katzelnick_2021	NCBI	2000-XX-XX	Guyana	South-America	2	2_III	2III_B
EU687222.1	DENV-2/US/BID-V1461/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687223.1	DENV-2/US/BID-V1462/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687224.1	DENV-2/US/BID-V1463/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687225.1	DENV-2/US/BID-V1464/2000	Henn_2008	NCBI	2000-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
KJ189305.1	DENV-2/CO/BID-V7294/2000	Zody_2014	NCBI	2000-XX-XX	Colombia	Colombia	2	2_III	2III_D
FJ744705.1	DENV-2/NI/BID-V2363/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ850060.1	DENV-2/NI/BID-V2344/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ850062.1	DENV-2/NI/BID-V2659/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ850117.1	DENV-2/NI/BID-V2657/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ873808.1	DENV-2/NI/BID-V2666/2000	Henn_2009	NCBI	2000-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ898466.1	DENV-2/VE/BID-V2942/2000	Henn_2009	NCBI	2000-XX-XX	Venezuela	South-America	2	2_III	2III_D
KF744400.1	00-St-002	Kawashima_2015	NCBI	2000-XX-XX	Philippines	Southeast-Asia	2	2_IV	2IV
MW946426.1	00333/00	Katzelnick_2021	NCBI	2000-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
EU920834.1	FGU-Dec-01	Dussart_2014	NCBI	2001-12-XX	French-Guiana	South-America	2	2_III	2III
DQ448231.2	GWL18_INDI-01	Dash_2007	NCBI	2001-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
FJ196852.1	GD01/01	Wu_2011	NCBI	2001-XX-XX	China	East-Asia	2	2_II_related	2II_C
KF744397.1	01-St-206	Kawashima_2015	NCBI	2001-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C
MG599593.1	915	Ko_2018	NCBI	2001-XX-XX	Taiwan	East-Asia	2	2_II_related	2II_C.2
HM488257.1	DENV-2/GU/BID-V2950/2001	Henn_2010	NCBI	2001-XX-XX	Guam	Pacific	2	2_II	2II_F
FJ850074.1	DENV-2/BR/BID-V2379/2001	Henn_2009	NCBI	2001-XX-XX	Brazil	South-America	2	2_III	2III
JX073928.1	BR_DEN2_01-01	Pereira_2014	NCBI	2001-XX-XX	Brazil	South-America	2	2_III	2III
JF730044.1	DENV-2/KH/BID-V2019/2001	Henn_2011	NCBI	2001-XX-XX	Cambodia	Southeast-Asia	2	2_III_related	2III_A
FM210224.1	MD518	Hang_2008	NCBI	2001-XX-XX	Vietnam	Southeast-Asia	2	2_III_related	2III_A.2
EU482593.1	DENV-2/US/BID-V854/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687227.1	DENV-2/US/BID-V1467/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687229.1	DENV-2/US/BID-V1469/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687230.1	DENV-2/US/BID-V1470/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687232.1	DENV-2/US/BID-V1472/2001	Henn_2008	NCBI	2001-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
AB122020.1	DR23/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	Caribbean	2	2_III	2III_C
AB122021.1	DR31/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	Caribbean	2	2_III	2III_C
AB122022.1	DR59/01	Anzai_2004	NCBI	2001-XX-XX	Dominican-Republic	Caribbean	2	2_III	2III_C
FJ898460.1	DENV-2/KN/BID-V2951/2001	Henn_2009	NCBI	2001-XX-XX	Saint-Kitts-and-Nevis	Caribbean	2	2_III	2III_C
DH161	11949	Ott_2022	Yale	2001-XX-XX	Mexico	North-America	2	2_III	2III_D
OR389027.1	DENV2/Mexico/2001/Yale-DH161	Vogels_2023	Yale	2001-XX-XX	Mexico	North-America	2	2_III	2III_D
FJ744704.1	DENV-2/NI/BID-V2361/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ850120.1	DENV-2/NI/BID-V2673/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ850121.1	DENV-2/NI/BID-V2674/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
GQ199898.1	DENV-2/NI/BID-V3076/2001	Henn_2009	NCBI	2001-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
JN819408.1	DENV-2/VE/BID-V2161/2001	Henn_2011	NCBI	2001-XX-XX	Venezuela	South-America	2	2_III	2III_D
FJ744721.1	DENV-2/TH/BID-V2307/2001	Henn_2009	NCBI	2001-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_E
EU920835.1	FGU-Apr-02	Dussart_2014	NCBI	2002-04-XX	French-Guiana	South-America	2	2_III	2III
MG599623.1	2132	Ko_2018	NCBI	2002-XX-XX	Taiwan	East-Asia	2	2_II_related	2II_C.2
FJ850076.1	DENV-2/BR/BID-V2382/2002	Henn_2009	NCBI	2002-XX-XX	Brazil	South-America	2	2_III	2III
JX669488.1	87086/BR-PE/02	Silva_2013	NCBI	2002-XX-XX	Brazil	South-America	2	2_III	2III_B
EU482722.1	DENV-2/US/BID-V591/2002	Henn_2008	NCBI	2002-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU482723.1	DENV-2/US/BID-V592/2002	Henn_2008	NCBI	2002-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
FJ898461.1	DENV-2/BZ/BID-V2952/2002	Henn_2009	NCBI	2002-XX-XX	Belize	Central-America	2	2_III	2III_D
FJ898438.1	DENV-2/MX/BID-V2953/2002	Henn_2009	NCBI	2002-XX-XX	Mexico	North-America	2	2_III	2III_D
GQ199893.1	DENV-2/MX/BID-V2954/2002	Henn_2009	NCBI	2002-XX-XX	Mexico	North-America	2	2_III	2III_D
GQ199897.1	DENV-2/NI/BID-V2675/2002	Henn_2009	NCBI	2002-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
KF921930.1	DENV-2/KH/BID-V2027/2002	Zody_2014	NCBI	2002-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
KY586594.1	Ser2_Thailand_Bangkok_Seq21	Salje_2017	NCBI	2002-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
FJ196853.1	GD01/03	Wu_2011	NCBI	2003-XX-XX	China	East-Asia	2	2_II	2II
GQ252676.1	DENV-2/LK/BID-V2421/2003	Henn_2009	NCBI	2003-XX-XX	Sri-Lanka	South-Asia	2	2_II_related	2II_A.1
FJ850078.1	DENV-2/BR/BID-V2386/2003	Henn_2009	NCBI	2003-XX-XX	Brazil	South-America	2	2_III	2III
GQ868640.1	DENV-2/BR/BID-V2385/2003	Henn_2009	NCBI	2003-XX-XX	Brazil	South-America	2	2_III	2III
KF921931.1	DENV-2/KH/BID-V2032/2003	Zody_2014	NCBI	2003-XX-XX	Cambodia	Southeast-Asia	2	2_III_related	2III_A
EU687199.1	DENV-2/US/BID-V1482/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687235.1	DENV-2/US/BID-V1483/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687237.1	DENV-2/US/BID-V1486/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687240.1	DENV-2/US/BID-V1492/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687241.1	DENV-2/US/BID-V1493/2003	Henn_2008	NCBI	2003-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
FJ898451.1	DENV-2/DO/BID-V2955/2003	Henn_2009	NCBI	2003-XX-XX	Dominican-Republic	Caribbean	2	2_III	2III_C
FJ639783.1	DENV-2/VE/BID-V2216/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	South-America	2	2_III	2III_D
FJ639734.1	DENV-2/VE/BID-V2160/2003	Henn_2009	NCBI	2003-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
EU482782.1	DENV-2/VN/BID-V760/2003	Henn_2008	NCBI	2003-XX-XX	Vietnam	Southeast-Asia	2	2_V	2V_A
AY858035.2	BA05i	Suwandono_2005	NCBI	2004-XX-XX	Indonesia	Southeast-Asia	2	2_II	2II_D
MT921573.1	TI2004	Pyke_2020	NCBI	2004-XX-XX	Australia	Pacific	2	2_II	2II_E
JN851127.1	SGEHI/D2/0685Y04	Lee_2012	NCBI	2004-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_F
FJ850082.1	DENV-2/BR/BID-V2390/2004	Henn_2009	NCBI	2004-XX-XX	Brazil	South-America	2	2_III	2III
FM210222.1	DF755	Hang_2008	NCBI	2004-XX-XX	Vietnam	Southeast-Asia	2	2_III_related	2III_A.1
EU677146.1	DENV-2/US/BID-V1431/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU677147.1	DENV-2/US/BID-V1432/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687215.1	DENV-2/US/BID-V1436/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687242.1	DENV-2/US/BID-V1494/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687244.1	DENV-2/US/BID-V1496/2004	Henn_2008	NCBI	2004-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
MW946583.1	BR-161	Katzelnick_2021	NCBI	2004-XX-XX	Brazil	South-America	2	2_III	2III_C
FJ024477.1	DENV-2/CO/BID-V1603/2004	Henn_2008	NCBI	2004-XX-XX	Colombia	Colombia	2	2_III	2III_D
GU131955.1	DENV-2/MX/BID-V3768/2004	Henn_2009	NCBI	2004-XX-XX	Mexico	North-America	2	2_III	2III_D
FJ639788.1	DENV-2/VE/BID-V2221/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	South-America	2	2_III	2III_D
FJ898436.1	DENV-2/NI/BID-V627/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
GQ199874.1	DENV-2/NI/BID-V668/2004	Henn_2009	NCBI	2004-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
GQ868554.1	DENV-2/CO/BID-V3370/2004	Henn_2009	NCBI	2004-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ850112.1	DENV-2/VE/BID-V2424/2004	Henn_2009	NCBI	2004-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ639707.1	DENV-2/KH/BID-V2041/2004	Henn_2009	NCBI	2004-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
KY586605.1	Ser2_Thailand_Bangkok_Seq29	Salje_2017	NCBI	2004-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A
EU920836.1	MAR-Jun-05	Dussart_2014	NCBI	2005-06-XX	Martinique	Caribbean	2	2_III	2III_C
EU920837.1	MAR-Aug-05	Dussart_2014	NCBI	2005-08-XX	Martinique	Caribbean	2	2_III	2III_C
EU920838.1	SUR-Aug-05	Dussart_2014	NCBI	2005-08-XX	Suriname	South-America	2	2_III	2III_C
EU920839.1	MAR-Sep-05	Dussart_2014	NCBI	2005-09-XX	Martinique	Caribbean	2	2_III	2III_C
EU920840.1	FGU-Oct-05	Dussart_2014	NCBI	2005-10-XX	French-Guiana	South-America	2	2_III	2III
EU920841.1	MAR-Oct-05	Dussart_2014	NCBI	2005-10-XX	Martinique	Caribbean	2	2_III	2III_C
EU920842.1	SUR-Oct-05	Dussart_2014	NCBI	2005-10-XX	Suriname	South-America	2	2_III	2III_C
EU920843.1	MAR-Nov-05	Dussart_2014	NCBI	2005-11-XX	Martinique	Caribbean	2	2_III	2III_C
EU081178.1	D2/SG/05K3330DK1/2005	Schreiber_2007	NCBI	2005-XX-XX	Singapore	Southeast-Asia	2	2_II	2II
LC111438.1	D2/Hu/OPD030NIID/2005	Tohma_2016	NCBI	2005-XX-XX	Timor-Leste	Southeast-Asia	2	2_II	2II
KF744398.1	05-Sa-018	Kawashima_2015	NCBI	2005-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C.2
EU179857.1	DS31-291005	Osman_2007	NCBI	2005-XX-XX	Brunei	Southeast-Asia	2	2_II	2II_F
EU179858.1	DS04-221205	Osman_2007	NCBI	2005-XX-XX	Brunei	Southeast-Asia	2	2_II	2II_F
FJ850085.1	DENV-2/BR/BID-V2393/2005	Henn_2009	NCBI	2005-XX-XX	Brazil	South-America	2	2_III	2III
EU482556.1	DENV-2/US/BID-V1045/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU726770.1	DENV-2/US/BID-V1440/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU781135.1	DENV-2/US/BID-V1442/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU687216.1	DENV-2/US/BID-V1439/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
EU687217.1	DENV-2/US/BID-V1441/2005	Henn_2008	NCBI	2005-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
FJ898453.1	DENV-2/VI/BID-V2960/2005	Henn_2009	NCBI	2005-XX-XX	Saint-Croix	Caribbean	2	2_III	2III_C
GQ199894.1	DENV-2/MX/BID-V2959/2005	Henn_2009	NCBI	2005-XX-XX	Mexico	North-America	2	2_III	2III_D
FJ478455.1	DENV-2/NI/BID-V532/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
EU482637.1	DENV-2/NI/BID-V658/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
EU482753.1	DENV-2/NI/BID-V524/2005	Henn_2008	NCBI	2005-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
FJ850054.1	DENV-2/NI/BID-V2576/2005	Henn_2009	NCBI	2005-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
JX079694.1	DENV-2/NI/BID-V4637/2005	Parameswaran_2012	NCBI	2005-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
EU854294.1	DENV-2/CO/BID-V1601/2005	Henn_2008	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ024473.1	DENV-2/CO/BID-V1594/2005	Henn_2008	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ024474.1	DENV-2/CO/BID-V1595/2005	Henn_2008	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ024475.1	DENV-2/CO/BID-V1596/2005	Henn_2008	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ182012.1	DENV-2/CO/BID-V1597/2005	Henn_2008	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
GQ868555.1	DENV-2/CO/BID-V3371/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
GQ868556.1	DENV-2/CO/BID-V3372/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
GQ868557.1	DENV-2/CO/BID-V3373/2005	Henn_2009	NCBI	2005-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
FJ639732.1	DENV-2/VE/BID-V2158/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ639733.1	DENV-2/VE/BID-V2159/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ639809.1	DENV-2/VE/BID-V2246/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ898467.1	DENV-2/VE/BID-V2944/2005	Henn_2009	NCBI	2005-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
FJ639711.1	DENV-2/KH/BID-V2045/2005	Henn_2009	NCBI	2005-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
FM210206.1	MD1600	Hang_2008	NCBI	2005-XX-XX	Vietnam	Southeast-Asia	2	2_V	2V_A
MW946259.1	01495/05	Katzelnick_2021	NCBI	2005-XX-XX	Thailand	Southeast-Asia	2	2_V	2V_A.3
EU920844.1	FGU-Jan1-06	Dussart_2014	NCBI	2006-01-XX	French-Guiana	South-America	2	2_III	2III_C
EU920845.1	FGU-Jan2-06	Dussart_2014	NCBI	2006-01-XX	French-Guiana	South-America	2	2_III	2III_C
EU920846.1	FGU-Mar-06	Dussart_2014	NCBI	2006-03-XX	French-Guiana	South-America	2	2_III	2III_C
EU920847.1	FGU-Apr1-06	Dussart_2014	NCBI	2006-04-XX	French-Guiana	South-America	2	2_III	2III_C
EU920848.1	FGU-Apr2-06	Dussart_2014	NCBI	2006-04-XX	French-Guiana	South-America	2	2_III	2III_C
EU920849.1	GUA-Sep-06	Dussart_2014	NCBI	2006-09-XX	Guadeloupe	Caribbean	2	2_III	2III_C
EU920850.1	GUA-Oct-06	Dussart_2014	NCBI	2006-10-XX	Guadeloupe	Caribbean	2	2_III	2III_C
KU509271.1	DENV2-2627	Shihada_2017	NCBI	2006-XX-XX	India	South-Asia	2	2_II_related	2II_A.1
EU179859.1	DS09-280106	Osman_2007	NCBI	2006-XX-XX	Brunei	Southeast-Asia	2	2_II	2II_D
DH156	32-135	Ott_2022	Yale	2006-XX-XX	Vietnam	Southeast-Asia	2	2_II	2II_D
JN851113.1	SGEHI/D2/0017Y06	Lee_2012	NCBI	2006-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_E.1
FJ850088.1	DENV-2/BR/BID-V2396/2006	Henn_2009	NCBI	2006-XX-XX	Brazil	South-America	2	2_III	2III
EU482548.1	DENV-2/US/BID-V1035/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU482551.1	DENV-2/US/BID-V1039/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU482719.1	DENV-2/US/BID-V587/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU529706.1	DENV-2/US/BID-V585/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU482726.1	DENV-2/US/BID-V595/2006	Henn_2008	NCBI	2006-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
GQ868497.1	DENV-2/MX/BID-V3654/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	North-America	2	2_III	2III_D
GU131959.1	DENV-2/MX/BID-V3661/2006	Henn_2009	NCBI	2006-XX-XX	Mexico	North-America	2	2_III	2III_D
EU482682.1	DENV-2/NI/BID-V559/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
HM631866.1	DENV-2/NI/BID-V4157/2006	Henn_2010	NCBI	2006-XX-XX	Nicaragua	Central-America	2	2_III	2III_D
FJ639822.1	DENV-2/VE/BID-V2262/2006	Henn_2009	NCBI	2006-XX-XX	Venezuela	South-America	2	2_III	2III_D
EU482683.1	DENV-2/NI/BID-V570/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
EU482773.1	DENV-2/NI/BID-V566/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
EU482688.1	DENV-2/NI/BID-V575/2006	Henn_2008	NCBI	2006-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
OR389021.1	DENV2/Colombia/2006/Yale-DH158	Vogels_2023	Yale	2006-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
HQ332184.1	VE_61069_2006	Rodriguez-Roche_2012	NCBI	2006-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
MW946313.1	00647/06	Katzelnick_2021	NCBI	2006-XX-XX	Thailand	Southeast-Asia	2	2_V	2V
MZ857222.1	KAJP25_DENV2_Djibouti_Eastern.Africa_2007	Alfsnes_2021	NCBI	2007-XX-XX	Djibouti	Sub-Saharan-Africa	2	2_II_related	2II_A.1
MW946433.1	00408/07	Katzelnick_2021	NCBI	2007-XX-XX	Thailand	Southeast-Asia	2	2_II_related	2II_A.1
GQ398266.1	DENV-2/SG/07K3598DK2/2007	Christenbury_2010	NCBI	2007-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_E.1
MW512344.1	SG/EHI/D2/EHI0674Y07	Yenamandra_2021	NCBI	2007-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_E.1
EU359009.1	ZH1340	Wei_2008	NCBI	2007-XX-XX	China	East-Asia	2	2_II	2II_F
EU596488.1	DENV-2/US/BID-V1410/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU596489.1	DENV-2/US/BID-V1411/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
EU596490.1	DENV-2/US/BID-V1412/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_B
FJ850091.1	DENV-2/BR/BID-V2399/2007	Henn_2009	NCBI	2007-XX-XX	Brazil	South-America	2	2_III	2III_C
GQ199892.1	DENV-2/JM/BID-V2963/2007	Henn_2009	NCBI	2007-XX-XX	Jamaica	Caribbean	2	2_III	2III_C
EU596491.1	DENV-2/US/BID-V1413/2007	Henn_2008	NCBI	2007-XX-XX	Puerto-Rico	Caribbean	2	2_III	2III_C
GQ868515.1	DENV-2/MX/BID-V3713/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	North-America	2	2_III	2III_D
GQ868516.1	DENV-2/MX/BID-V3714/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	North-America	2	2_III	2III_D
GU131975.1	DENV-2/MX/BID-V3717/2007	Henn_2009	NCBI	2007-XX-XX	Mexico	North-America	2	2_III	2III_D
KF955395.1	DENV-2/MX/BID-V3719/2007	Zody_2014	NCBI	2007-XX-XX	Mexico	North-America	2	2_III	2III_D
KJ189311.1	DENV-2/MX/BID-V7542/2007	Zody_2014	NCBI	2007-XX-XX	Mexico	North-America	2	2_III	2III_D
EU482607.1	DENV-2/VE/BID-V1107/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	2	2_III	2III_D
EU660404.1	DENV-2/NI/BID-V1196/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
FJ744708.1	DENV-2/NI/BID-V2352/2007	Henn_2009	NCBI	2007-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
GQ199869.1	DENV-2/NI/BID-V3002/2007	Henn_2009	NCBI	2007-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
EU482629.1	DENV-2/NI/BID-V1297/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
EU569699.1	DENV-2/NI/BID-V1217/2007	Henn_2008	NCBI	2007-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.3
GQ868558.1	DENV-2/CO/BID-V3375/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
GU131947.1	DENV-2/CO/BID-V3374/2007	Henn_2009	NCBI	2007-XX-XX	Colombia	Colombia	2	2_III	2III_D.2
EU482604.1	DENV-2/VE/BID-V1095/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
EU482608.1	DENV-2/VE/BID-V1111/2007	Henn_2008	NCBI	2007-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
GQ868641.1	DENV-2/VE/BID-V1144/2007	Henn_2009	NCBI	2007-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
JN819407.1	DENV-2/VE/BID-V2613/2007	Henn_2011	NCBI	2007-XX-XX	Venezuela	South-America	2	2_III	2III_D.2
GU131897.1	DENV-2/IPC/BID-V3789/2007	Henn_2009	NCBI	2007-XX-XX	Cambodia	Southeast-Asia	2	2_V	2V_A
FJ410208.1	DENV-2/VN/BID-V1818/2007	Henn_2008	NCBI	2007-XX-XX	Vietnam	Southeast-Asia	2	2_V	2V_A
KF041236.1	D2/Pakistan/51/2008	Koo_2013	NCBI	2008-XX-XX	Pakistan	South-Asia	2	2_II_related	2II_A.1
KU509276.1	DENV2-3850	Shihada_2017	NCBI	2008-XX-XX	Philippines	Southeast-Asia	2	2_II_related	2II_C.1
JN851122.1	SGEHI/D2/0950Y08	Lee_2012	NCBI	2008-XX-XX	Singapore	Southeast-Asia	2	2_II	2II_E.1
GQ868550.1	DENV-2/BR/BID-V3483/2008	Henn_2009	NCBI	2008-XX-XX	Brazil	South-America	2	2_III	2III_C
GU131884.1	DENV-2/BR/BID-V3650/2008	Henn_2009	NCBI	2008-XX-XX	Brazil	South-America	2	2_III	2III_C
FJ898439.1	DENV-2/MX/BID-V2964/2008	Henn_2009	NCBI	2008-XX-XX	Mexico	North-America	2	2_III	2III_D
JN819422.1	DENV-2/MX/BID-V3763/2008	Henn_2011	NCBI	2008-XX-XX	Mexico	North-America	2	2_III	2III_D
FJ205885.1	DENV-2/NI/BID-V1721/2008	Henn_2008	NCBI	2008-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
FJ744709.1	DENV-2/NI/BID-V2351/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
FJ810418.1	DENV-2/NI/BID-V2353/2008	Henn_2009	NCBI	2008-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
JF357906.1	DENV-2/NI/BID-V3227/2008	Parameswaran_2011	NCBI	2008-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
JX079688.1	DENV-2/NI/BID-V3152/2008	Parameswaran_2012	NCBI	2008-XX-XX	Nicaragua	Central-America	2	2_III	2III_D.1.1
